dataset_label;link_immometrica;id;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;score_vor_malus;liquiditaets_malus;score_final;klasse;agent_decision;exclusion_reason;risk_level;next_step
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27429906;LEIPZIG_120000_34_111;Mockau-Nord;Kieler Straße 49, 04357 Mockau-Nord, Leipzig;2-Raumwohnung im Nordosten von Leipzig;120000;59.1;5.3;34;55;-5;50;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25422884;LEIPZIG_110000_219_112;Heiterblick;Maulwurfweg 5, 04329 Heiterblick, Leipzig;Exklusive Kapitalanlage: 2-Raumwohnung in Heiterblick mit viel Potenzial und Top-Infrastruktur!;110000;48.85;5.3;219;49;-30;19;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27776813;LEIPZIG_117800_3_113;Altlindenau;Uhlandstr. 23, 04177 Altlindenau, Leipzig;Gepflegte 2-Zimmer-DG-Wohnung mit Balkon in attraktiver Denkmalimmobilie in Leipzig-Altlinenau;117800;52;5.3;3;63;0;63;⚠️ NUR MIT RÜCKFRAGEN;UNVOLLSTÄNDIG / RÜCKFRAGEN;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27088327;LEIPZIG_110000_65_114;Leipzig;Hohe Str. 24, 04107 Leipzig;Apartment in Zentraler Lage zur Kapitalanlage;110000;36;5.3;65;41;-15;26;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27567138;LEIPZIG_110000_22_115;Möckern;Christian-Ferkel-Str. 5, 04159 Leipzig;Denkmalschutz: Gut sanierte 2-Zimmer-Erdgeschosswohnung im aufstrebenden Möckern zu erwerben;110000;0;5.2;22;42;-5;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Wohnfläche fehlt/0;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren"
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27408848;LEIPZIG_148000_36_116;Leipzig;Bischofstr. 23A, 04179 Leipzig;Großzügige 2-Raum-Wohnung mit Dachterrasse und Tiefgarage in ruhiger Lage;148000;65.81;5.2;36;59;-5;54;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/20173879;LEIPZIG_126000_716_117;Leipzig;04356 Leipzig - Seehausen 04356 Leipzig - Seehausen;Stilvoll Wohnen in Leipzig-Seehausen: Zwei-Zimmer-Wohnung mit Balkon, EBK, Tiefgarage und Aufzug;126000;54;5.2;716;53;-30;23;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26370722;LEIPZIG_147000_125_118;Leipzig;Wigandstr. 34, 04229 Leipzig;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.4;5.2;125;58;-15;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27104265;LEIPZIG_147000_63_119;Kleinzschocher;Wigandstr. 34, 04229 Leipzig;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.42;5.2;63;60;-15;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082393;LEIPZIG_109000_65_120;Wahren;04159 Leipzig / Wahren (Wahren);Top vermietete Eigentumswohnung inkl. TG-Stellplatz;109000;49;5.2;65;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/18343393;LEIPZIG_140000_897_121;Mockau-Nord;Mockauer Straße 55, 04357 Mockau-Süd, Leipzig;Hübsche 2-Raum-Wohnung mit Balkon zu verkaufen;140000;65;5.2;897;57;-30;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27415536;LEIPZIG_145000_35_122;Großzschocher;Bismarckstr. 27, 04249 Großzschocher, Leipzig;Traumhafte DG-Wohnung: 2 Zimmer, große Dachterrasse & einzigartiges Wohngefühl;145000;64.09;5.2;35;57;-5;52;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26749257;LEIPZIG_92000_94_123;Leipzig;Lilienstr. 24, 04315 Leipzig;Vermietete 2-Zimmer-Wohnung mit Terrasse im kernsanierten Denkmalobjekt;92000;40.7;5.2;94;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27232211;LEIPZIG_105000_52_124;Leipzig;Robert-Mayer-Str. 2, 04328 Leipzig;Attraktive vermietete Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;105000;46.6;5.2;52;57;-5;52;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082126;LEIPZIG_148000_65_125;Lindenau;04177 Leipzig - Lindenau 04177 Leipzig - Lindenau;Charmantes Zuhause in ruhiger Lage – Wohnung mit sonnigem Balkon;148000;65.23;5.2;65;63;-15;48;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26581210;LEIPZIG_135000_108_126;Connewitz;Meusdorfer Straße 25, 04277 Leipzig (Connewitz);Gepflegte 2-Zimmer-Wohnung mit Wertsteigerungspotenzial – Perfektes Anlageformat inmitten von Connewitz!;135000;50;5.2;108;65;-15;50;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27354946;LEIPZIG_119000_41_127;Leutzsch;04179 Leipzig - Leutzsch 04179 Leipzig - Leutzsch;Gemütliche Maisonettewohnung | Balkon | Einbauküche | Duplex-Stellplatz;119000;53;5.2;41;66;-5;61;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26207982;LEIPZIG_137000_139_128;Leipzig;Christoph-Probst-Str. 5, 04159 Leipzig;++ 4,12 % Rendite: Schicke Kapitalanlage im Norden Leipzigs ++;137000;65;5.2;139;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27488437;LEIPZIG_135000_29_129;Leipzig;Mierendorffstr. 11, 04318 Leipzig;2-Zimmer-Wohnung mit Balkon im sanierten Mehrfamilienhaus;135000;61;5.2;29;52;-5;47;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27583303;LEIPZIG_130000_21_130;Leipzig;Viertelsweg 92, 04157 Leipzig;Wertbeständig wohnen oder investieren – stilvolle 2-Zimmer-Wohnung in Leipzig-Gohlis!;130000;55;5.2;21;51;-5;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27029070;LEIPZIG_137000_70_131;Wahren;04159 Leipzig - Wahren 04159 Leipzig - Wahren;++ 4,12 % Rendite: Schicke Kapitalanlage im Norden Leipzigs ++;137000;65;5.1;70;62;-15;47;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27038022;LEIPZIG_135000_69_132;Wahren;04159 Wahren, Leipzig;*** Attraktive Kapitalanlage: Vermietete 2-Zimmer-Wohnung mit Balkon und historischem Charme ***;135000;60;5.1;69;66;-15;51;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26700908;LEIPZIG_130000_98_133;Gohlis-Süd;Eisenacher Str. 25, 04155 Gohlis-Süd, Leipzig;attraktive 2-R-W mit Balkon und EBK in denkmalgeschütztem MFH;130000;50;5.1;98;67;-15;52;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27424582;LEIPZIG_134500_34_134;Leipzig;Engert Strasse 4, 04179 Lindenau, Leipzig;Clever sein und jetzt kaufen - Eigenbedarfsanmeldung möglich;134500;50;5.1;34;57;-5;52;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26616736;LEIPZIG_139000_105_135;Probstheida;Nieritzstr. 9C, 04289 Leipzig;Vermietete Zwei-Zimmer-Wohnung mit Tiefgaragenstellplatz;139000;59;5.1;105;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26249135;LEIPZIG_110000_135_136;Leipzig;Geraer Str. 5, 04177 Leipzig;Lebensgefühl Leipziger Westen – Wohnen in Leipzig-Lindenau/ Plagwitz;110000;49.69;5.1;135;61;-15;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25615123;LEIPZIG_80000_199_137;Seehausen;Seehausener Str. 34, 04356 Seehausen, Leipzig;Top! süßes 1 Zimmerappartement!!!!;80000;29.39;5.1;199;35;-30;5;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Wohnfläche < 30 m²;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren"
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27231749;LEIPZIG_135000_52_138;Leipzig;Robert-Mayer-Str. 4, 04328 Leipzig;Attraktive Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;135000;61.5;5.1;52;57;-5;52;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27081908;LEIPZIG_109000_65_139;Leipzig;Stammerstr. 1B, 04159 Leipzig;Top vermietete Eigentumswohnung inkl. TG-Stellplatz;109000;49;5.1;65;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26953273;LEIPZIG_117970_76_140;Leipzig;Helenenstr. 44B, 04279 Leipzig;Leipzig lohnt sich! 2 Zimmer, Küche, Bad, Balkon - zum kleinen Preis;117970;50.2;5.1;76;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27706528;LEIPZIG_117500_10_141;Eutritzsch;04129 Leipzig - Eutritzsch 04129 Leipzig - Eutritzsch;Vermietete Eigentumswohnung zum Verkauf;117500;52.24;5.1;10;66;0;66;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27650216;LEIPZIG_119100_15_142;Wahren;Hopfenbergstraße 14, 04159 Wahren, Leipzig;Ideal f. Eigennutzer! 2 Zi. mit EBK, Balkon, Stellplatz + 50 m² Hobbyraum!;119100;45.93;5.1;15;44;-5;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27739464;LEIPZIG_124900_7_143;Leipzig;Teichstr. 9, 04277 Leipzig;Hübsche 2-Raum-Wohnung mit Balkon und EBK;124900;44.1;5.1;7;56;0;56;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082223;LEIPZIG_132000_65_144;Stötteritz;Papiermühlstraße 1 a, 04299 Leipzig (Stötteritz);Verkauf: 2-Zimmer-Wohnung mit zwei Balkonen in Leipzig-Stötteritz;132000;57.6;5.1;65;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27597172;LEIPZIG_129000_20_145;Stötteritz;04299 Leipzig - Stötteritz 04299 Leipzig - Stötteritz;++ 4 % Bruttomietrendite - Vermietete 2-Zimmer-Wohnung in Leipzig Stötteritz ++;129000;50.3;5.1;20;69;-5;64;⚠️ NUR MIT RÜCKFRAGEN;UNVOLLSTÄNDIG / RÜCKFRAGEN;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26693102;LEIPZIG_99000_99_146;Eutritzsch;Haferkornstraße 38, 04129 Eutritzsch, Leipzig;Eigentumswohnung 1 Zimmer, Küche, Bad, Balkon in Eutritzsch;99000;43.28;5.1;99;52;-15;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26262986;LEIPZIG_138000_134_147;Stötteritz;Arnoldstraße 18, 04299 Stötteritz, Leipzig;2 Zimmer ETW in Stötteritz;138000;63.26;5.1;134;61;-15;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27554717;LEIPZIG_147500_23_148;Großzschocher;Bismarckstr. 33, 04249 Großzschocher, Leipzig;Attraktive Kapitalanlage mit ebenerdigem Tiefgaragenstellplatz;147500;63.81;5.1;23;55;-5;50;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27212886;LEIPZIG_85000_54_149;Leipzig;Pestalozzistr. 59, 04178 Leipzig;4,94 % Rendite | vermietete 1-Raum-Wohnung mit Balkon und TG-Stellplatz;85000;33;5.1;54;58;-5;53;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26759546;LEIPZIG_119000_93_150;Heiterblick;Hermelinplatz 8, 04329 Leipzig;Attraktive Eigentumswohnung mit Aufzug und Balkon mit Süd-Ost-Ausrichtung;119000;49.59;5.1;93;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25488927;LEIPZIG_125000_212_151;Plagwitz;Einsteinstr. 5, 04229 Plagwitz, Leipzig;Vermietete Eigentumswohnung mit Balkon in Leipzig-Plagwitz;125000;51.3;5.1;212;59;-30;29;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27309259;LEIPZIG_130000_62_152;Schleußig;04229 Leipzig - Schleußig 04229 Leipzig - Schleußig;Charmante Zwei-Zimmerwohnung mit Balkon, optional mit Tiefgaragen-Stellplatz in Schleußig!;130000;48.78;5;62;60;-15;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27501158;LEIPZIG_147000_28_153;Kleinzschocher;04229 Leipzig - Kleinzschocher 04229 Leipzig - Kleinzschocher;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.42;5;28;63;-5;58;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27757612;LEIPZIG_109000_6_154;Wahren;Georg-Schumann-Straße 383, 04159 Wahren, Leipzig;Renditeobjekt: Vermietete 2 Zimmer in Wahren - Laminat - Balkon - Auwald ums Eck;109000;52.1;5;6;55;0;55;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27552633;LEIPZIG_119000_23_155;Lindenthal;Am Alten Flugfeld 94, 04158 Lindenthal, Leipzig;2-Zimmer-Wohnung mit Balkon und Stellplatz in Leipzig;119000;50;5;23;51;-5;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/13315647;LEIPZIG_96500_1511_156;Leipzig;Seehausener Allee 40, 04356 Leipzig;Kapitalanlage - Neubau ETW mit EBK und Terrasse im grünen Seehausen - nahe BMW Werk;96500;35.73;5;1511;55;-30;25;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24140917;LEIPZIG_138000_324_157;Leipzig;Engelsdorfer Str. 140, 04316 Leipzig;Sonnige Aussichten im 2. Stock: Gepflegte 2-Zimmer-Wohnung mit Südbalkon;138000;58;5;324;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27020682;LEIPZIG_128000_71_158;Leipzig;Lindenpark 17, 04178 Leipzig;Rentables Schmuckstück 4 % Rendite, moderne 2 Zimmer, großer Balkon, Aufzug, TG, beliebte Wohnlage;128000;54.6;5;71;57;-15;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24486978;LEIPZIG_126000_290_159;Seehausen;04356 Seehausen, Leipzig;Stilvoll Wohnen in Leipzig-Seehausen: Zwei-Zimmer-Wohnung mit Balkon, EBK, Tiefgarage und Aufzug ;126000;54;5;290;51;-30;21;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27470768;LEIPZIG_89000_30_160;Leipzig;Alte Gärtnerei 6, 04288 Leipzig;Bezugsfreie 1 Zimmer-Wohnung in angenehmer Lage;89000;35.77;5;30;53;-5;48;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26610196;LEIPZIG_123800_106_161;Leipzig;Henriettenstr. 8, 04177 Leipzig;Kultur, Kanäle & Kiez – Urbanes Wohnglück im Herzen von Lindenau;123800;53.87;5;106;57;-15;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26864998;LEIPZIG_125000_83_162;Leipzig;Georg-Schumann-Straße 316,04159 Leipzig;* Zukunft sichern: Stylische 2-Zimmer-Wohnung in Leipzig – Dein smartes Investment! *;125000;50.69;5;83;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24243603;LEIPZIG_137000_314_163;Leipzig;Christoph-Probst-Str. 5, 04159 Leipzig;++ 4,12 % Rendite: Schicke Kapitalanlage im Norden Leipzigs ++;137000;65;5;314;59;-30;29;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27551604;LEIPZIG_115000_23_164;Möckern;04159 Möckern, Leipzig;Attraktive 2-Zimmer-Wohnung mit Balkon in Leipzig-Möckern;115000;52;5;23;61;-5;56;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27561122;LEIPZIG_130000_23_165;Leipzig;Am Tanzplan 5, 04179 Leipzig;Solide investieren in grüner Umgebung ...;130000;55.92;5;23;49;-5;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27246799;LEIPZIG_125000_51_166;Leipzig;Kochstr. 16, 04275 Leipzig;Erdgeschosswohnung mit Terrasse – kompakt & gemütlich;125000;47;5;51;48;-5;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25843471;LEIPZIG_115000_170_167;Paunsdorf;Hermelinplatz 3, 04329 Leipzig;Ca. 4,4% Rendite in Leipzig: 2-Zimmer-Wohnung mit Loggia, Aufzug & TG-Stellplatz;115000;46.31;5;170;58;-15;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26191408;LEIPZIG_110000_140_168;Heiterblick;04329 Leipzig (Heiterblick);Ihr neues ZuHause in Leipzig;110000;46.9;5;140;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
