dataset_label;link_immometrica;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;agent_decision;agent_klasse;score_vor_malus;agent_liquiditaets_malus;score_final;exclusion_reason;risk_level;next_step;audit_kategorie;audit_liquiditaets_malus;manual_review_required;manual_review_reason;validation_result
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26052643;Gohlis-Mitte;Wilhelm-Plesse-Str. 23, 04157 Leipzig;SICHERER CASHFLOW IN LEIPZIGER TOP-LAGE;149000;55;4.1;152;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26063160;Zentrum-West;Friedrich-Ebert-Straße 45a, 04109 Zentrum-West, Leipzig;Stilvolles 1,5-Zimmer-Apartment in ruhiger Karree-Lage!*Balkon*Fußbodenheizung*;145000;40;4.3;150;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;39;-15;24;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26063343;Neustadt-Neuschönefeld;Ludwigstraße 10, 04315 Neustadt-Neuschönefeld, Leipzig;**Nähe ZENTRUM**2-Raumwohnung mit Einbauküche + Balkon + Parkett **WE ist vermietet**;145000;55.51;4.4;150;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;-15;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26102398;Leipzig;Stuttgarter Allee 41, 04209 Leipzig;Attraktive 2-Raum-Eigentumswohnung im Wachstumsmarkt Leipzig - Perfekte Kapitalanlage oder Sofort einziehen!;119000;49.2;4.6;147;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;-15;38;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26142501;Altlindenau;William-Zipperer-Str. 44, 04177 Leipzig;Bezugsfrei ab 01.07.2026: Kompakt und gut geschnitten;130200;51.6;4.5;143;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-15;32;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26145978;Schönefeld-Abtnaundorf;Ploßstraße 43, 04347 Schönefeld-Abtnaundorf, Leipzig;Lichtdurchflutete Dachgeschosswohnung mit Balkon im sanierten Altbau;110000;49.25;4.9;143;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;-15;35;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26177871;Holzhausen;Walter-Markov-Ring 11, 04288 Holzhausen, Leipzig;Charmante 2-Zimmerwohnung mit Balkon in ruhiger Lage;140000;54.36;4.6;140;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26191408;Heiterblick;04329 Leipzig (Heiterblick);Ihr neues ZuHause in Leipzig;110000;46.9;5;140;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-15;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26205475;Leipzig;Weißdornstr. 20, 04209 Leipzig;Eigentumswohnung mit Balkon!;95000;46.3;4.7;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;-15;35;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26205646;Stötteritz;Lange Reihe 10, 04299 Stötteritz, Leipzig;Stilvolle Kapitalanlage: Sanierte 2-Raumwohnung mit Balkon im ruhigen Hinterhaus!;127000;45.4;4.4;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;46;-15;31;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26207675;Leipzig;Wilhelm-Plesse-Str. 27, 04157 Leipzig;Attraktive 2 Zimmer Eigentumswohnung mit Balkon in Gohlis;149000;66.5;5.6;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26207982;Leipzig;Christoph-Probst-Str. 5, 04159 Leipzig;++ 4,12 % Rendite: Schicke Kapitalanlage im Norden Leipzigs ++;137000;65;5.2;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26209260;Burghausen-Rückmarsdorf;04178 Burghausen-Rückmarsdorf, Leipzig;VERMIETETE KAPITALANLAGE + EBK u. STELLPLATZ inklusive + 2023 saniert 6.120 EUR p.a.;120000;40;4.1;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;40;-15;25;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26215138;Böhlitz-Ehrenberg;Pestalozzistr. 70, 04178 Leipzig (Böhlitz-Ehrenberg);Ruhige und begehrte Wohnlage - beste Infrastruktur - unter 2.200,- €/m², freiwerdende 2-Raum-Whg., Balkon, barrierefrei erreichbar, Aufzug;103000;48.6;6;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;63;-15;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;Stale Listing Due Diligence: alt, aber eventuell prüfbar;-15;True;stale_due_diligence;NEEDS_MANUAL_CONFIRMATION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26215155;Leipzig;Rabenerstr. 7, 04177 Leipzig;Heute Kapitalanlage - morgen Zuhause: 2 Zimmer im sanierten Gründerzeithaus;125000;48.6;4.4;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26249135;Leipzig;Geraer Str. 5, 04177 Leipzig;Lebensgefühl Leipziger Westen – Wohnen in Leipzig-Lindenau/ Plagwitz;110000;49.69;5.1;135;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26262986;Stötteritz;Arnoldstraße 18, 04299 Stötteritz, Leipzig;2 Zimmer ETW in Stötteritz;138000;63.26;5.1;134;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26279316;Leipzig;Helenenstr. 44B, 04279 Leipzig;Leipzig! Kleine Dachgeschosswohnung mit Terrasse - ideal für Anleger!;143515;61.07;5;139;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26284319;Leipzig;Melanchthonstr. 6, 04315 Leipzig;Zentrum-Ost | Moderne 2 Zi.-Whg. mit Balkon | Tageslichtbad | Parkett | FuBoHeizg. | vermietet;135000;42.7;4.1;132;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;48;-15;33;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26286306;Wahren;Hopfenbergstraße 10, 04159 Wahren, Leipzig;Jetzt kaufen statt warten – 2-Zimmer in Seenähe - zur Kapitalanlage;130000;51.3;4.3;132;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;42;-15;27;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26313225;Böhlitz-Ehrenberg;Pflaumestraße 19, 04178 Böhlitz-Ehrenberg, Leipzig;Fit in die Zukunft! Barrierefrei, Aufzug - vermietete Wohnung als Kapitalanlage;125000;50.8;4.7;129;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26370722;Leipzig;Wigandstr. 34, 04229 Leipzig;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.4;5.2;125;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-15;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26406922;Anger-Crottendorf;Gregor- Fuchs- Str. 25, 04318 Anger-Crottendorf, Leipzig;Anger Crottendorf eine 2 Raum Wohnung zum Verkauf;145000;58.91;4.9;122;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26438503;Althen-Kleinpösna;Saxoniastraße 23, 04319 Althen-Kleinpösna, Leipzig;Sofort beziehbar I Balkon I PKW-Stellplatz I ruhige Lage;89900;43;5.4;120;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;69;-15;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26450615;Wiederitzsch;04158 Leipzig - Wiederitzsch 04158 Leipzig - Wiederitzsch;4,24 % RENDITE | Vermietete 2-Raum-Wohnung mit Balkon & TG-Stellplatz;123000;60;5.7;119;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26471488;Böhlitz-Ehrenberg;Pestalozzistr. 68, 04178 Leipzig (Böhlitz-Ehrenberg);2024 umfangreich renovierte 2-RWE, Balkon, barrierefrei erreichbar, Aufzug, aktuell gut vermietet;115000;48.6;5.3;118;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-15;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26492601;Leipzig;An der Windmühle 18, 04158 Leipzig;2-Zimmer-Wohnung mit Terrasse, eigenem Garten und TG-Stellplatz;149000;51.9;4.1;115;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;-15;35;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26520952;Paunsdorf;04328 Leipzig / Paunsdorf (Paunsdorf);Feine Zwei-Zimmer Wohnung mit herrlichem Balkonblick und TG -Stellplatz!;144000;60;4.5;113;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26522305;Südvorstadt;Brandvorwerkstr. 29, 04275 Leipzig (Südvorstadt);2-Raum ETW in ruhiger Lage in der Südvorstadt;145000;50;4.7;113;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;42;-15;27;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26524767;Leipzig;Ihmelstr. 1, 04103 Volkmarsdorf, Leipzig;Schicke kleine Eigentumswohnung Selsbstnutzung o. Kap.Anl.;104000;52;5.7;113;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26547734;Leipzig;Wilhelm-Plesse-Str. 28, 04157 Leipzig;++ 1.941 EUR/ m², Dachloggia, Badewanne, beliebte Lage! Charmante 2-Zimmer Wohnung in Gohlis ++;120000;61.8;5.8;111;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-15;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26552573;Möckern;Knopstraße 15, 04159 Leipzig (Möckern);Attraktive 2-Zimmer-Wohnung mit Balkon - Renditestarke Kapitalanlage mit Stellplatz;109000;48;5.3;111;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;63;-15;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26561473;Eutritzsch;04129 Leipzig (Eutritzsch);Helle Single-Wohnung mit Parkblick und Balkon;115000;33.6;4;110;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26581210;Connewitz;Meusdorfer Straße 25, 04277 Leipzig (Connewitz);Gepflegte 2-Zimmer-Wohnung mit Wertsteigerungspotenzial – Perfektes Anlageformat inmitten von Connewitz!;135000;50;5.2;108;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;65;-15;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26582683;Möckern;Kirschbergstraße 49, 04159 Möckern, Leipzig;***Charmante 2-Raum-Wohnung mit Balkon & Laminat im 3. OG *** WE 09***;103900;49.93;5.4;108;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26610196;Leipzig;Henriettenstr. 8, 04177 Leipzig;Kultur, Kanäle & Kiez – Urbanes Wohnglück im Herzen von Lindenau;123800;53.87;5;106;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-15;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26616736;Probstheida;Nieritzstr. 9C, 04289 Leipzig;Vermietete Zwei-Zimmer-Wohnung mit Tiefgaragenstellplatz;139000;59;5.1;105;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-15;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26622266;Schönefeld-Abtnaundorf;04347 Schönefeld-Abtnaundorf, Leipzig;LUKRATIVE INVESTITION IN PARKNÄHE | Vermietete 2-Raum-Wohnung mit Balkon & Tageslichtbad;145000;62.1;4.6;105;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;-15;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26623371;Leipzig;Hauptstr. 48G, 04288 Leipzig;** Attraktive Einheit in sehr gutem Zustand - flexibel nutzbar **;79500;36.1;5.6;105;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26624510;Neulindenau;Gröpplerstraße 83, 04179 Leipzig (Neulindenau);/ solide Kapitalanlage * 2- Raum Wohnung mit Balkon in beliebter Lage / vermietet;105000;50.7;5.6;105;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26691618;Eutritzsch;04129 Eutritzsch, Leipzig;Helle Single-Wohnung mit Parkblick und Balkon;115000;33.63;4;99;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26693102;Eutritzsch;Haferkornstraße 38, 04129 Eutritzsch, Leipzig;Eigentumswohnung 1 Zimmer, Küche, Bad, Balkon in Eutritzsch;99000;43.28;5.1;99;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-15;37;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26700908;Gohlis-Süd;Eisenacher Str. 25, 04155 Gohlis-Süd, Leipzig;attraktive 2-R-W mit Balkon und EBK in denkmalgeschütztem MFH;130000;50;5.1;98;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;67;-15;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26721639;Möckern;04159 Leipzig / Wahren (Möckern);*Für Kapitalanleger*Vermietete 2 Raumwohnung mit Balkon und Stellplatz am Auensee*;138000;54;4.4;97;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26730319;Gohlis-Süd;Pölitzstr. 14, 04155 Leipzig;Wohnen in Toplage! Schöne 2-Raum-WE mit Küche & Balkon in Gohlis-Süd zu verkaufen!;139000;46;4;96;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;41;-15;26;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26740181;Reudnitz-Thonberg;04317 Leipzig - Reudnitz-Thonberg 04317 Leipzig - Reudnitz-Thonberg;2-Zimmer-Wohnung in gefragter Lage von Leipzig;136000;56;4.7;95;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-15;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26749257;Leipzig;Lilienstr. 24, 04315 Leipzig;Vermietete 2-Zimmer-Wohnung mit Terrasse im kernsanierten Denkmalobjekt;92000;40.7;5.2;94;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26756821;Sellerhausen-Stünz;Elisabeth-Schumacher-Straße 7, 04328 Sellerhausen-Stünz, Leipzig;Modernes Wohnen an Parkbogen Ost und Rietzschkeaue + West Balkon Gartenblick + Elegantes Fenster Bad;120600;43.86;4.4;93;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;43;-15;28;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26759546;Heiterblick;Hermelinplatz 8, 04329 Leipzig;Attraktive Eigentumswohnung mit Aufzug und Balkon mit Süd-Ost-Ausrichtung;119000;49.59;5.1;93;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26763682;Reudnitz-Thonberg;04317 Leipzig - Reudnitz-Thonberg 04317 Leipzig - Reudnitz-Thonberg;Top gepflegte Kapitalanlage in Leipzig;139000;56;4.6;93;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-15;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26769608;Zentrum-Nord;Pfaffendorfer Straße 20, 04105 Zentrum-Nord, Leipzig;*Im Herzen von Leipzig* Moderne Etagenwohnung mit Aufzug, EBK, Balkon, AR, TG-Stellplatz*;139600;55.96;5.9;92;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;64;-15;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26773390;Altlindenau;Karl-Ferlemann-Straße 54, 04177 Altlindenau, Leipzig;* Altlindenau * 2-Zimmer-Wohnung * Terrasse * Wanne * vermietet *;139000;60;4.5;92;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26774581;Probstheida;Preußenstraße 35, 04289 Leipzig (Probstheida);+++ Preisreduzierung! Attraktive 2-Zimmer-Wohnung in Leipzig-Probstheida;134999;46;4.3;92;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-15;32;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
